"","EnhancerID","Gene","Hit","EnhancerCoordinates","Distance","NearestGene","log2fc","P","FDR"
"1194","Enh217","EHBP1L1",FALSE,"chr11:65150414-65151113",425282,FALSE,-0.0332346517208742,0.494656,0.940356759561278
"1195","Enh217","MAP3K11",FALSE,"chr11:65150414-65151113",464618,FALSE,-0.0668868904560019,0.0517696,0.564227505617978
"1196","Enh217","PCNX3",FALSE,"chr11:65150414-65151113",465009,FALSE,-0.0391311063599968,0.466912,0.933138069349532
"1197","Enh217","SIPA1",FALSE,"chr11:65150414-65151113",487337,FALSE,0.00333479319361194,0.96784,0.997823734736842
"1198","Enh219","ARL2",FALSE,"chr11:65418681-65419290",404826,FALSE,-0.0339341288874739,0.1033152,0.699437124956971
"1199","Enh219","SNX15",FALSE,"chr11:65418681-65419290",391547,FALSE,-0.0254157709066626,0.8046912,0.993183260686182
"1200","Enh219","SAC3D1",FALSE,"chr11:65418681-65419290",378085,FALSE,-0.062467472764633,0.3137984,0.895353613963636
"1201","Enh219","CDCA5",FALSE,"chr11:65418681-65419290",334822,FALSE,-0.048495683324589,0.0457024,0.556679625745683
"1202","Enh219","ZFPL1",FALSE,"chr11:65418681-65419290",334776,FALSE,-0.0042625854975556,0.9185856,0.996275856797667
"1203","Enh219","VPS51",FALSE,"chr11:65418681-65419290",329662,FALSE,0.0240936274971518,0.6571136,0.969857590568549
"1204","Enh219","TM7SF2",FALSE,"chr11:65418681-65419290",307141,FALSE,0.01742165652114,0.8098752,0.993183260686182
"1205","Enh219","ZNHIT2",FALSE,"chr11:65418681-65419290",301285,FALSE,0.0253194484218764,0.9683072,0.997823734736842
"1206","Enh219","FAU",FALSE,"chr11:65418681-65419290",296809,FALSE,0.0227828814841887,0.6944064,0.973615465895954
"1207","Enh219","SYVN1",FALSE,"chr11:65418681-65419290",284453,FALSE,0.0281108520616925,0.2217792,0.84386290955414
"1208","Enh219","MRPL49",FALSE,"chr11:65418681-65419290",296803,FALSE,0.0445525919547341,0.4707776,0.933138069349532
"1209","Enh219","CAPN1",FALSE,"chr11:65418681-65419290",238420,FALSE,-0.0894862064372115,0.08432,0.658411913253012
"1210","Enh219","POLA2",FALSE,"chr11:65418681-65419290",157066,FALSE,0.0199683534354376,0.3972288,0.920955095434199
"1211","Enh219","CDC42EP2",FALSE,"chr11:65418681-65419290",104120,FALSE,0.0116267689182909,0.6629824,0.971043458872336
"1212","Enh219","DPF2",FALSE,"chr11:65418681-65419290",85134,FALSE,0.0693796333890125,0.2036224,0.83470815089568
"1213","Enh219","FRMD8",FALSE,"chr11:65418681-65419290",32365,FALSE,0.0287389099756744,0.8433792,0.993216648980182
"1214","Enh219","NEAT1",TRUE,"chr11:65418681-65419290",3788,TRUE,-0.109808546305884,0.0004992,0.0388410930693069
"1215","Enh219","MALAT1",FALSE,"chr11:65418681-65419290",78702,FALSE,0.0843300102661477,0.8111168,0.993183260686182
"1216","Enh219","SCYL1",FALSE,"chr11:65418681-65419290",106091,FALSE,-0.0719632269907434,0.1140992,0.718584166233766
"1217","Enh219","LTBP3",FALSE,"chr11:65418681-65419290",139944,FALSE,-0.0284306368377225,0.6648128,0.971352696371498
"1218","Enh219","ZNRD2",FALSE,"chr11:65418681-65419290",151474,FALSE,0.103568006653098,0.1857216,0.817198101756374
"1219","Enh219","FAM89B",FALSE,"chr11:65418681-65419290",153363,FALSE,-0.0678995102991341,0.9791232,0.99801157885347
"1220","Enh219","EHBP1L1",FALSE,"chr11:65418681-65419290",157060,FALSE,-0.0155212602915551,0.6959296,0.974696224115523
"1221","Enh219","MAP3K11",FALSE,"chr11:65418681-65419290",196396,FALSE,0.00467683486587888,0.4852736,0.938038606015411
"1222","Enh219","PCNX3",FALSE,"chr11:65418681-65419290",196787,FALSE,-0.0218332493216501,0.9672,0.997823734736842
"1223","Enh219","SIPA1",FALSE,"chr11:65418681-65419290",219115,FALSE,0.0153492405299208,0.5740992,0.958149213336201
"1224","Enh219","RELA",FALSE,"chr11:65418681-65419290",244104,FALSE,0.0233494031794271,0.9618624,0.996806512835582
"1225","Enh219","RELA-DT",FALSE,"chr11:65418681-65419290",244020,FALSE,-0.0336908686222118,0.1097728,0.7052931
"1226","Enh219","KAT5",FALSE,"chr11:65418681-65419290",293010,FALSE,0.0344978046479118,0.3889728,0.918733624109589
"1227","Enh219","RNASEH2C",FALSE,"chr11:65418681-65419290",301961,FALSE,0.0680212503958436,0.7908096,0.989292849428801
"1228","Enh219","AP5B1",FALSE,"chr11:65418681-65419290",361990,FALSE,0.020380172162861,0.209024,0.837030744262295
"1229","Enh219","CFL1",FALSE,"chr11:65418681-65419290",443040,FALSE,0.0028639962697851,0.7248768,0.982413163190184
"1230","Enh219","MUS81",FALSE,"chr11:65418681-65419290",438140,FALSE,0.0798926568790067,0.013664,0.320299021148036
"1231","Enh219","EFEMP2",FALSE,"chr11:65418681-65419290",454606,FALSE,-0.0950196387359639,0.7540928,0.982631957831123
"1232","Enh219","FIBP",FALSE,"chr11:65418681-65419290",469553,FALSE,0.0073381253712086,0.420032,0.925683047446084
"1233","Enh219","CCDC85B",FALSE,"chr11:65418681-65419290",471687,FALSE,0.0648519356787535,0.2315712,0.847028789463782
"1234","Enh219","FOSL1",TRUE,"chr11:65418681-65419290",481587,FALSE,-0.168263533938872,0.0007488,0.0476224524590164
"1235","Enh220","ARL2",FALSE,"chr11:65420025-65420260",405982,FALSE,-0.0229145287818707,0.7664448,0.984414037940738
"1236","Enh220","SNX15",FALSE,"chr11:65420025-65420260",392703,FALSE,0.0318198904921793,0.5261376,0.94362058008778
"1237","Enh220","SAC3D1",FALSE,"chr11:65420025-65420260",379241,FALSE,0.0449509842455489,0.104384,0.699437124956971
"1238","Enh220","CDCA5",FALSE,"chr11:65420025-65420260",335978,FALSE,-0.0169777959446476,0.4635392,0.933138069349532
"1239","Enh220","ZFPL1",FALSE,"chr11:65420025-65420260",335932,FALSE,0.0123882333709211,0.7517824,0.982631957831123
"1240","Enh220","VPS51",FALSE,"chr11:65420025-65420260",330818,FALSE,-0.0342006738116736,0.8752256,0.993216648980182
"1241","Enh220","TM7SF2",FALSE,"chr11:65420025-65420260",308297,FALSE,-0.0229544941138635,0.50048,0.940356759561278
"1242","Enh220","ZNHIT2",FALSE,"chr11:65420025-65420260",302441,FALSE,0.052724826996014,0.7576448,0.982704319786096
"1243","Enh220","FAU",FALSE,"chr11:65420025-65420260",297965,FALSE,0.0614993954325859,0.3113664,0.895353613963636
"1244","Enh220","SYVN1",FALSE,"chr11:65420025-65420260",285609,FALSE,0.030805598512392,0.9386688,0.996721243660655
"1245","Enh220","MRPL49",FALSE,"chr11:65420025-65420260",297959,FALSE,-0.0179430446724027,0.6970816,0.974883946359048
"1246","Enh220","CAPN1",FALSE,"chr11:65420025-65420260",239576,FALSE,-0.0670663806422535,0.2143936,0.837053666105888
"1247","Enh220","POLA2",FALSE,"chr11:65420025-65420260",158222,FALSE,0.00500507161595638,0.70816,0.978370531742923
"1248","Enh220","CDC42EP2",FALSE,"chr11:65420025-65420260",105276,FALSE,-0.0440149971098831,0.2521984,0.862789852557319
"1249","Enh220","DPF2",FALSE,"chr11:65420025-65420260",86290,FALSE,0.0610891669548091,0.6799744,0.9730165881097
"1250","Enh220","FRMD8",FALSE,"chr11:65420025-65420260",33521,FALSE,-0.00890185918666611,0.5917952,0.960191858578278
"1251","Enh220","NEAT1",TRUE,"chr11:65420025-65420260",2632,TRUE,-0.237063312265249,0.0003456,0.0327013463414634
"1252","Enh220","MALAT1",FALSE,"chr11:65420025-65420260",77546,FALSE,0.0106804142511562,0.4183872,0.925586027758817
"1253","Enh220","SCYL1",FALSE,"chr11:65420025-65420260",104935,FALSE,0.0507909310924084,0.036704,0.503395177464789
"1254","Enh220","LTBP3",FALSE,"chr11:65420025-65420260",138788,FALSE,-0.0197940886728268,0.2372288,0.850696186321627
"1255","Enh220","ZNRD2",FALSE,"chr11:65420025-65420260",150318,FALSE,0.15612652966743,0.0175168,0.370334744414169
"1256","Enh220","FAM89B",FALSE,"chr11:65420025-65420260",152207,FALSE,-0.0412282156333814,0.6020288,0.964033192907216
"1257","Enh220","EHBP1L1",FALSE,"chr11:65420025-65420260",155904,FALSE,-0.0546640648560084,0.2721408,0.873716382064994
"1258","Enh220","MAP3K11",FALSE,"chr11:65420025-65420260",195240,FALSE,0.0466620014886755,0.1343744,0.753504780938628
"1259","Enh220","PCNX3",FALSE,"chr11:65420025-65420260",195631,FALSE,-0.0177987537723909,0.5467584,0.949941995254086
"1260","Enh220","SIPA1",FALSE,"chr11:65420025-65420260",217959,FALSE,-0.0266221171660421,0.238272,0.852512702259106
"1261","Enh220","RELA",FALSE,"chr11:65420025-65420260",242948,FALSE,0.00341100918327831,0.4118016,0.923208319268153
"1262","Enh220","RELA-DT",FALSE,"chr11:65420025-65420260",242864,FALSE,-0.025255093289604,0.3679488,0.913859018981772
"1263","Enh220","KAT5",FALSE,"chr11:65420025-65420260",291854,FALSE,0.107891919544539,0.0643584,0.604728569491525
"1264","Enh220","RNASEH2C",FALSE,"chr11:65420025-65420260",300805,FALSE,0.168966272348029,0.04192,0.536171186820428
"1265","Enh220","AP5B1",FALSE,"chr11:65420025-65420260",360834,FALSE,-0.00767890724431945,0.7239936,0.982413163190184
"1266","Enh220","CFL1",FALSE,"chr11:65420025-65420260",441884,FALSE,0.0173374129373536,0.8275648,0.993216648980182
"1267","Enh220","MUS81",FALSE,"chr11:65420025-65420260",436984,FALSE,-0.0402211778068838,0.9275776,0.996721243660655
"1268","Enh220","EFEMP2",FALSE,"chr11:65420025-65420260",453450,FALSE,0.0361289426744043,0.1481856,0.774185947453083
"1269","Enh220","FIBP",FALSE,"chr11:65420025-65420260",468397,FALSE,-0.0741701314503571,0.4355904,0.92925542427314
"1270","Enh220","CCDC85B",FALSE,"chr11:65420025-65420260",470531,FALSE,0.0545117420129104,0.3025344,0.892550623423423
"1271","Enh220","FOSL1",FALSE,"chr11:65420025-65420260",480431,FALSE,-0.0603949407999823,0.7922688,0.989292849428801
"1272","Enh220","C11orf68",FALSE,"chr11:65420025-65420260",498920,FALSE,-0.109307642234445,0.1643392,0.795478929353234
"1273","Enh220","DRAP1",FALSE,"chr11:65420025-65420260",499132,FALSE,-0.05535315774414,0.8908096,0.993601616096579
"1274","Enh221","ARL2",FALSE,"chr11:65471436-65471692",457404,FALSE,-0.0351561893060157,0.3700928,0.913859018981772
"1275","Enh221","SNX15",FALSE,"chr11:65471436-65471692",444125,FALSE,0.0613100786366977,0.1233728,0.736345811692308
"1276","Enh221","SAC3D1",FALSE,"chr11:65471436-65471692",430663,FALSE,-0.0816993028560086,0.7012928,0.97637373680244
"1277","Enh221","CDCA5",FALSE,"chr11:65471436-65471692",387400,FALSE,-0.0458611809433752,0.5304128,0.944746367911987
"1278","Enh221","ZFPL1",FALSE,"chr11:65471436-65471692",387354,FALSE,0.050905504581223,0.2766016,0.876696002614379
"1279","Enh221","VPS51",FALSE,"chr11:65471436-65471692",382240,FALSE,0.0734395085510568,0.1131968,0.715806007497963
"1280","Enh221","TM7SF2",FALSE,"chr11:65471436-65471692",359719,FALSE,0.106137385338458,0.0153728,0.344168668587896
"1281","Enh221","ZNHIT2",FALSE,"chr11:65471436-65471692",353863,FALSE,0.0341180110617953,0.8560192,0.993216648980182
"1282","Enh221","FAU",FALSE,"chr11:65471436-65471692",349387,FALSE,0.0170469879356315,0.8086784,0.993183260686182
"1283","Enh221","SYVN1",FALSE,"chr11:65471436-65471692",337031,FALSE,-0.0342573528952034,0.6321088,0.968493094037146
"1284","Enh221","MRPL49",FALSE,"chr11:65471436-65471692",349381,FALSE,0.103309199971651,0.0317056,0.487136139405941
"1285","Enh221","CAPN1",FALSE,"chr11:65471436-65471692",290998,FALSE,-0.0326335561946635,0.3268288,0.90269855442588
"1286","Enh221","POLA2",FALSE,"chr11:65471436-65471692",209644,FALSE,-0.0551424228037576,0.3908288,0.92003660776699
"1287","Enh221","CDC42EP2",FALSE,"chr11:65471436-65471692",156698,FALSE,0.0113660253341735,0.7904448,0.989292849428801
"1288","Enh221","DPF2",FALSE,"chr11:65471436-65471692",137712,FALSE,0.0582262644101741,0.6291584,0.967427670550931
"1289","Enh221","FRMD8",FALSE,"chr11:65471436-65471692",84943,FALSE,0.014821702128666,0.5706368,0.957473685448649
"1290","Enh221","NEAT1",FALSE,"chr11:65471436-65471692",48790,FALSE,-0.0293991863607031,0.3725504,0.913859018981772
"1291","Enh221","MALAT1",FALSE,"chr11:65471436-65471692",26124,FALSE,0.148729578614061,0.0248576,0.438341178181818
"1292","Enh221","SCYL1",FALSE,"chr11:65471436-65471692",53513,FALSE,-0.063662504628789,0.4409152,0.92925542427314
"1293","Enh221","LTBP3",FALSE,"chr11:65471436-65471692",87366,FALSE,-0.0711244479378756,0.580736,0.958692286015609
"1294","Enh221","ZNRD2",FALSE,"chr11:65471436-65471692",98896,FALSE,0.0256530308524665,0.8883648,0.993601616096579
"1295","Enh221","FAM89B",FALSE,"chr11:65471436-65471692",100785,FALSE,-0.0870393372807863,0.42544,0.927895300028098
"1296","Enh221","EHBP1L1",FALSE,"chr11:65471436-65471692",104482,FALSE,-0.134353843526147,0.2221248,0.843863836638984
"1297","Enh221","MAP3K11",FALSE,"chr11:65471436-65471692",143818,FALSE,-0.0287151176091985,0.8514624,0.993216648980182
"1298","Enh221","PCNX3",FALSE,"chr11:65471436-65471692",144209,FALSE,-0.0149403315027871,0.5745152,0.958200648183967
"1299","Enh221","SIPA1",FALSE,"chr11:65471436-65471692",166537,FALSE,-0.0127893398993391,0.8392,0.993216648980182
"1300","Enh221","RELA",FALSE,"chr11:65471436-65471692",191526,FALSE,0.0646631555789846,0.3452928,0.908890680773143
"1301","Enh221","RELA-DT",FALSE,"chr11:65471436-65471692",191442,FALSE,-0.0546812153347831,0.0139072,0.324041936336336
"1302","Enh221","KAT5",FALSE,"chr11:65471436-65471692",240432,FALSE,-0.0197600199611868,0.1699264,0.79935315027027
"1303","Enh221","RNASEH2C",FALSE,"chr11:65471436-65471692",249383,FALSE,-0.069143998422055,0.0239424,0.430899819354839
"1304","Enh221","AP5B1",FALSE,"chr11:65471436-65471692",309412,FALSE,-0.0480862184573955,0.3584448,0.912590554602031
"1305","Enh221","CFL1",FALSE,"chr11:65471436-65471692",390462,FALSE,-0.0178329555840269,0.4265664,0.928864635690236
"1306","Enh221","MUS81",FALSE,"chr11:65471436-65471692",385562,FALSE,-0.0482356048242313,0.4387968,0.92925542427314
"1307","Enh221","EFEMP2",FALSE,"chr11:65471436-65471692",402028,FALSE,-0.057577637563529,0.4101056,0.923208319268153
"1308","Enh221","FIBP",FALSE,"chr11:65471436-65471692",416975,FALSE,-0.0837462097756479,0.5538048,0.950600837692646
"1309","Enh221","CCDC85B",FALSE,"chr11:65471436-65471692",419109,FALSE,0.017424860837253,0.7590592,0.983056637227129
"1310","Enh221","FOSL1",FALSE,"chr11:65471436-65471692",429009,FALSE,-0.104938876329236,0.9609408,0.996721243660655
"1311","Enh221","C11orf68",FALSE,"chr11:65471436-65471692",447498,FALSE,-0.0662512736513237,0.086304,0.661030287058823
"1312","Enh221","DRAP1",FALSE,"chr11:65471436-65471692",447710,FALSE,-0.102515356065682,0.1760768,0.804569278128655
"1313","Enh221","SART1",FALSE,"chr11:65471436-65471692",490164,FALSE,-0.065282235207087,0.6308544,0.967734141874259
"1314","Enh222","ARL2",FALSE,"chr11:65471958-65472434",458036,FALSE,-0.00292519634087756,0.5690048,0.95696013861815
"1315","Enh222","SNX15",FALSE,"chr11:65471958-65472434",444757,FALSE,0.0150022669094141,0.6633024,0.971043458872336
"1316","Enh222","SAC3D1",FALSE,"chr11:65471958-65472434",431295,FALSE,-0.0682644865812919,0.1946752,0.823028740740741
"1317","Enh222","CDCA5",FALSE,"chr11:65471958-65472434",388032,FALSE,-0.0291342335721392,0.965696,0.997823734736842
"1318","Enh222","ZFPL1",FALSE,"chr11:65471958-65472434",387986,FALSE,-0.0679314291871353,0.164032,0.795478929353234
"1319","Enh222","VPS51",FALSE,"chr11:65471958-65472434",382872,FALSE,0.0302077560887078,0.7125504,0.981131952724046
"1320","Enh222","TM7SF2",FALSE,"chr11:65471958-65472434",360351,FALSE,-0.060571970209054,0.0266432,0.446489392656587
"1321","Enh222","ZNHIT2",FALSE,"chr11:65471958-65472434",354495,FALSE,0.0417731726441645,0.8900672,0.993601616096579
"1322","Enh222","FAU",FALSE,"chr11:65471958-65472434",350019,FALSE,0.058119990473922,0.3335296,0.908657361797753
"1323","Enh222","SYVN1",FALSE,"chr11:65471958-65472434",337663,FALSE,0.0320269455726639,0.6577984,0.969984099450445
"1324","Enh222","MRPL49",FALSE,"chr11:65471958-65472434",350013,FALSE,-0.00855156770639501,0.50736,0.940356759561278
"1325","Enh222","CAPN1",FALSE,"chr11:65471958-65472434",291630,FALSE,-0.0478107393844398,0.5716864,0.957806337823834
"1326","Enh222","POLA2",FALSE,"chr11:65471958-65472434",210276,FALSE,0.0248089135681034,0.134976,0.753732685471297
"1327","Enh222","CDC42EP2",FALSE,"chr11:65471958-65472434",157330,FALSE,-0.00371470679381401,0.415008,0.923208319268153
"1328","Enh222","DPF2",FALSE,"chr11:65471958-65472434",138344,FALSE,0.00415353627485546,0.4543488,0.933138069349532
"1329","Enh222","FRMD8",FALSE,"chr11:65471958-65472434",85575,FALSE,-0.0124065622925576,0.226848,0.844868228899522
"1330","Enh222","NEAT1",FALSE,"chr11:65471958-65472434",49422,FALSE,-0.0549280850777001,0.8396672,0.993216648980182
"1331","Enh222","MALAT1",FALSE,"chr11:65471958-65472434",25492,FALSE,-0.0640416693078272,0.072768,0.620992843956044
"1332","Enh222","SCYL1",FALSE,"chr11:65471958-65472434",52881,FALSE,-0.00435948594401044,0.4125632,0.923208319268153
"1333","Enh222","LTBP3",FALSE,"chr11:65471958-65472434",86734,FALSE,-0.0253094227198009,0.4060608,0.922383783192789
"1334","Enh222","ZNRD2",FALSE,"chr11:65471958-65472434",98264,FALSE,0.141433425377136,0.0129984,0.309369894478528
"1335","Enh222","FAM89B",FALSE,"chr11:65471958-65472434",100153,FALSE,-0.0407289306766551,0.9503424,0.996721243660655
"1336","Enh222","EHBP1L1",FALSE,"chr11:65471958-65472434",103850,FALSE,0.00896520178900944,0.4139136,0.923208319268153
"1337","Enh222","MAP3K11",FALSE,"chr11:65471958-65472434",143186,FALSE,0.00851967404568169,0.8744768,0.993216648980182
"1338","Enh222","PCNX3",FALSE,"chr11:65471958-65472434",143577,FALSE,-0.0269580564316726,0.5002624,0.940356759561278
"1339","Enh222","SIPA1",FALSE,"chr11:65471958-65472434",165905,FALSE,-0.00310322607941885,0.572672,0.958149213336201
"1340","Enh222","RELA",FALSE,"chr11:65471958-65472434",190894,FALSE,0.00539774434487484,0.3195456,0.896397577785792
"1341","Enh222","RELA-DT",FALSE,"chr11:65471958-65472434",190810,FALSE,0.00813632156802261,0.987936,0.999499453066495
"1342","Enh222","KAT5",FALSE,"chr11:65471958-65472434",239800,FALSE,0.059105765049973,0.3681856,0.913859018981772
"1343","Enh222","RNASEH2C",FALSE,"chr11:65471958-65472434",248751,FALSE,0.0479530857974138,0.9329728,0.996721243660655
"1344","Enh222","AP5B1",FALSE,"chr11:65471958-65472434",308780,FALSE,-0.0127275351106485,0.3953984,0.920886182953181
"1345","Enh222","CFL1",FALSE,"chr11:65471958-65472434",389830,FALSE,0.0514309221017983,0.1621248,0.795331065579937
"1346","Enh222","MUS81",FALSE,"chr11:65471958-65472434",384930,FALSE,0.0269927883404675,0.3208896,0.897542323864456
"1347","Enh222","EFEMP2",FALSE,"chr11:65471958-65472434",401396,FALSE,-0.0365329889269951,0.9362944,0.996721243660655
"1348","Enh222","FIBP",FALSE,"chr11:65471958-65472434",416343,FALSE,0.000637118718287806,0.6126208,0.966325827436677
"1349","Enh222","CCDC85B",FALSE,"chr11:65471958-65472434",418477,FALSE,0.00250067436635538,0.110464,0.7052931
"1350","Enh222","FOSL1",FALSE,"chr11:65471958-65472434",428377,FALSE,-0.0552287045131627,0.956192,0.996721243660655
"1351","Enh222","C11orf68",FALSE,"chr11:65471958-65472434",446866,FALSE,-0.0337744055295447,0.3969536,0.920955095434199
"1352","Enh222","DRAP1",FALSE,"chr11:65471958-65472434",447078,FALSE,-0.0322000814385905,0.9306944,0.996721243660655
"1353","Enh222","SART1",FALSE,"chr11:65471958-65472434",489532,FALSE,-0.0389789484138279,0.6544256,0.969089637804878
"1354","Enh223","ARL2",FALSE,"chr11:65477155-65477947",463391,FALSE,-0.0150209161934666,0.6209088,0.966762476303788
"1355","Enh223","SNX15",FALSE,"chr11:65477155-65477947",450112,FALSE,-0.0383766931698242,0.1642112,0.795478929353234
"1356","Enh223","SAC3D1",FALSE,"chr11:65477155-65477947",436650,FALSE,-0.0669310588816731,0.2180224,0.837053666105888
"1357","Enh223","CDCA5",FALSE,"chr11:65477155-65477947",393387,FALSE,-0.0366011666374612,0.0673408,0.614455325925926
"1358","Enh223","ZFPL1",FALSE,"chr11:65477155-65477947",393341,FALSE,-0.00845088258426274,0.7107712,0.980398023161634
"1359","Enh223","VPS51",FALSE,"chr11:65477155-65477947",388227,FALSE,-0.0266419981202443,0.3556672,0.911569315907591
"1360","Enh223","TM7SF2",FALSE,"chr11:65477155-65477947",365706,FALSE,-0.0145080692861376,0.628768,0.967210727993656
"1361","Enh223","ZNHIT2",FALSE,"chr11:65477155-65477947",359850,FALSE,0.0260082006865076,0.9231936,0.996275856797667
"1362","Enh223","FAU",FALSE,"chr11:65477155-65477947",355374,FALSE,0.0323337786078738,0.697952,0.975449074540871
"1363","Enh223","SYVN1",FALSE,"chr11:65477155-65477947",343018,FALSE,-0.0116304079389767,0.7146688,0.981262647177491
"1364","Enh223","MRPL49",FALSE,"chr11:65477155-65477947",355368,FALSE,-0.0160699820999423,0.6075456,0.965258228769639
"1365","Enh223","CAPN1",FALSE,"chr11:65477155-65477947",296985,FALSE,0.0083596167511767,0.1400832,0.759455006514206
"1366","Enh223","POLA2",FALSE,"chr11:65477155-65477947",215631,FALSE,-0.0448001156441242,0.0582464,0.586927035844156
"1367","Enh223","CDC42EP2",FALSE,"chr11:65477155-65477947",162685,FALSE,0.0822622579959958,0.0032832,0.133373553926702
"1368","Enh223","DPF2",FALSE,"chr11:65477155-65477947",143699,FALSE,0.0283902505395482,0.7555392,0.982704319786096
"1369","Enh223","FRMD8",FALSE,"chr11:65477155-65477947",90930,FALSE,-0.00603719651034838,0.5048768,0.940356759561278
"1370","Enh223","NEAT1",FALSE,"chr11:65477155-65477947",54777,FALSE,-0.000979437153715273,0.656448,0.969613560251285
"1371","Enh223","MALAT1",FALSE,"chr11:65477155-65477947",20137,FALSE,-0.0157832372762555,0.1443648,0.763265726430518
"1372","Enh223","SCYL1",FALSE,"chr11:65477155-65477947",47526,FALSE,0.00263886122373752,0.8983104,0.994137741461354
"1373","Enh223","LTBP3",FALSE,"chr11:65477155-65477947",81379,FALSE,-0.0670000349552645,0.0804416,0.643196328733265
"1374","Enh223","ZNRD2",FALSE,"chr11:65477155-65477947",92909,FALSE,0.100457141282753,0.4628672,0.933138069349532
"1375","Enh223","FAM89B",FALSE,"chr11:65477155-65477947",94798,FALSE,-0.0955439492362809,0.2629504,0.870550555234043
"1376","Enh223","EHBP1L1",FALSE,"chr11:65477155-65477947",98495,FALSE,-0.00935927488901489,0.4325056,0.92925542427314
"1377","Enh223","MAP3K11",FALSE,"chr11:65477155-65477947",137831,FALSE,-0.0736362444530605,0.0410304,0.531832896
"1378","Enh223","PCNX3",FALSE,"chr11:65477155-65477947",138222,FALSE,-0.0432801294781379,0.1361408,0.753732685471297
"1379","Enh223","SIPA1",FALSE,"chr11:65477155-65477947",160550,FALSE,0.0154860774926394,0.632928,0.968493094037146
"1380","Enh223","RELA",FALSE,"chr11:65477155-65477947",185539,FALSE,-0.00310618406819949,0.4031104,0.922383783192789
"1381","Enh223","RELA-DT",FALSE,"chr11:65477155-65477947",185455,FALSE,0.00265115288138476,0.8653696,0.993216648980182
"1382","Enh223","KAT5",FALSE,"chr11:65477155-65477947",234445,FALSE,-0.0041064395309985,0.6272448,0.966762476303788
"1383","Enh223","RNASEH2C",FALSE,"chr11:65477155-65477947",243396,FALSE,0.120249523989861,0.0113536,0.286014877922078
"1384","Enh223","AP5B1",FALSE,"chr11:65477155-65477947",303425,FALSE,0.019083194642585,0.6516608,0.968953998548233
"1385","Enh223","CFL1",FALSE,"chr11:65477155-65477947",384475,FALSE,0.0293545285775593,0.8639296,0.993216648980182
"1386","Enh223","MUS81",FALSE,"chr11:65477155-65477947",379575,FALSE,-0.00269331525074617,0.8486528,0.993216648980182
"1387","Enh223","EFEMP2",FALSE,"chr11:65477155-65477947",396041,FALSE,-0.0816678552871918,0.4361472,0.92925542427314
"1388","Enh223","FIBP",FALSE,"chr11:65477155-65477947",410988,FALSE,-0.00760666362969582,0.6017088,0.964033192907216
"1389","Enh223","CCDC85B",FALSE,"chr11:65477155-65477947",413122,FALSE,0.00656491566434274,0.358752,0.912590554602031
"1390","Enh223","FOSL1",FALSE,"chr11:65477155-65477947",423022,FALSE,-0.0766816956179036,0.0994432,0.6913797390681
"1391","Enh223","C11orf68",FALSE,"chr11:65477155-65477947",441511,FALSE,-0.0718842264359318,0.003808,0.146514502970297
"1392","Enh223","DRAP1",FALSE,"chr11:65477155-65477947",441723,FALSE,-0.0754383214554346,0.1324672,0.751361595321637
"1393","Enh223","SART1",FALSE,"chr11:65477155-65477947",484177,FALSE,0.00310624353148193,0.3058944,0.892550623423423
"1394","Enh225","ARL2",FALSE,"chr11:65479552-65479758",465495,FALSE,-0.0100023524455542,0.8192128,0.993216648980182
"1395","Enh225","SNX15",FALSE,"chr11:65479552-65479758",452216,FALSE,-0.0110172085708866,0.7182464,0.981658238083495
"1396","Enh225","SAC3D1",FALSE,"chr11:65479552-65479758",438754,FALSE,0.00265178272100234,0.849056,0.993216648980182
"1397","Enh225","CDCA5",FALSE,"chr11:65479552-65479758",395491,FALSE,-0.025160892285169,0.064512,0.605258292623942
"1398","Enh225","ZFPL1",FALSE,"chr11:65479552-65479758",395445,FALSE,-0.00846318364349996,0.8378688,0.993216648980182
"1399","Enh225","VPS51",FALSE,"chr11:65479552-65479758",390331,FALSE,0.00556995964978105,0.9402112,0.996721243660655
"1400","Enh225","TM7SF2",FALSE,"chr11:65479552-65479758",367810,FALSE,-0.0195823793010839,0.4283712,0.92925542427314
"1401","Enh225","ZNHIT2",FALSE,"chr11:65479552-65479758",361954,FALSE,-0.0112117660038356,0.4349824,0.92925542427314
"1402","Enh225","FAU",FALSE,"chr11:65479552-65479758",357478,FALSE,0.0546057570426369,0.5613888,0.954592286064855
"1403","Enh225","SYVN1",FALSE,"chr11:65479552-65479758",345122,FALSE,0.0180193216231076,0.9489344,0.996721243660655
"1404","Enh225","MRPL49",FALSE,"chr11:65479552-65479758",357472,FALSE,-0.0376893189688969,0.3187392,0.896397577785792
"1405","Enh225","CAPN1",FALSE,"chr11:65479552-65479758",299089,FALSE,-0.0843435727676113,0.4688128,0.933138069349532
"1406","Enh225","POLA2",FALSE,"chr11:65479552-65479758",217735,FALSE,-0.00250820014256777,0.901696,0.994137741461354
"1407","Enh225","CDC42EP2",FALSE,"chr11:65479552-65479758",164789,FALSE,-0.0148321059000793,0.3745024,0.913859018981772
"1408","Enh225","DPF2",FALSE,"chr11:65479552-65479758",145803,FALSE,0.0245053886756049,0.5111232,0.94144447772242
"1409","Enh225","FRMD8",FALSE,"chr11:65479552-65479758",93034,FALSE,0.0355038087650529,0.8794496,0.993216648980182
"1410","Enh225","NEAT1",FALSE,"chr11:65479552-65479758",56881,FALSE,-0.0531727604292669,0.8062144,0.993183260686182
